between,and,width,kept,reason,because_of
wall of tile 2FBE18 (room 0x48),wall of tile 11B318 (room 0x60),20.112,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FBE18 (room 0x48),door 0x1e8350 (preset 0x003f),56.810,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FBE18 (room 0x48),door 0x1e8350 (preset 0x003f),56.809,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FBE18 (room 0x48),door 0x1e8350 (preset 0x003f),56.809,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FBE18 (room 0x48),door 0x1e8350 (preset 0x003f),57.044,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FC018 (room 0x48),wall of tile 2F7018 (room 0x49),41.579,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FC018 (room 0x48),wall of tile 33B918 (room 0x60),42.784,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FC018 (room 0x48),wall of tile 11B318 (room 0x60),20.112,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2FC018 (room 0x48),wall of tile 33B918 (room 0x60),42.784,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2F5919 (room 0x48),wall of tile 2D1F10 (room 0x44),56.296,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2F5919 (room 0x48),wall of tile 2D2512 (room 0x44),56.296,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2F5A1A (room 0x48),wall of tile 2D2512 (room 0x44),4.060,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2F5A19 (room 0x48),wall of tile 2D1F10 (room 0x44),8.135,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2F5A19 (room 0x48),wall of tile 2D2512 (room 0x44),52.706,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2F5A19 (room 0x48),wall of tile 2D2512 (room 0x44),39.460,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2F5A19 (room 0x48),wall of tile 2D2512 (room 0x44),31.555,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D1F10 (room 0x44),wall of tile 2CC010 (room 0x44),50.079,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03CE10 (room 0x44),wall of tile 2D1D10 (room 0x44),54.120,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03CE10 (room 0x44),door 0x1e7c50 (preset 0x000c),46.081,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 03CE10 (room 0x44),door 0x1e7c50 (preset 0x000c),57.583,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 03CE10 (room 0x44),door 0x1e7c50 (preset 0x000c),46.081,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D1D10 (room 0x44),wall of tile 2F7018 (room 0x49),42.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D1D10 (room 0x44),wall of tile 2F7018 (room 0x49),42.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D1D10 (room 0x44),door 0x1e7c50 (preset 0x000c),46.081,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D1D10 (room 0x44),door 0x1e7c50 (preset 0x000c),57.583,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D1D10 (room 0x44),door 0x1e7c50 (preset 0x000c),46.081,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2F7018 (room 0x49),wall of tile 33B918 (room 0x60),21.040,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2F7018 (room 0x49),wall of tile 11B318 (room 0x60),21.040,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2F7018 (room 0x49),door 0x1e8350 (preset 0x003f),3.720,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33BC1A (room 0x49)
wall of tile 2F7018 (room 0x49),door 0x1e8350 (preset 0x003f),3.720,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33BC1A (room 0x49)
wall of tile 2F7018 (room 0x49),door 0x1e8350 (preset 0x003f),3.721,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33BC1A (room 0x49)
wall of tile 2F7018 (room 0x49),door 0x1e8350 (preset 0x003f),17.611,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33BC1A (room 0x49)
wall of tile 11B318 (room 0x60),door 0x1e8350 (preset 0x003f),50.092,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11B318 (room 0x60),door 0x1e8350 (preset 0x003f),50.093,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11B318 (room 0x60),door 0x1e8350 (preset 0x003f),50.098,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11B318 (room 0x60),door 0x1e8350 (preset 0x003f),51.860,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31A61A (room 0x63),wall of tile 1C5E19 (room 0x64),50.091,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1C5E1A (room 0x64)
wall of tile 33571A (room 0x64),wall of tile 16B119 (room 0x64),51.717,no,the line between them touches another wall,wall of tile 335719 (room 0x64)
wall of tile 1EBC1A (room 0x64),generic 0x1e37e0 (preset 0x272b),20.220,no,the line between them touches another wall,generic 0x1e37e0 (preset 0x272b)
wall of tile 1EBC1A (room 0x64),generic 0x1e37e0 (preset 0x272b),11.878,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31A91A (room 0x64)
wall of tile 1EBC1A (room 0x64),generic 0x1e37e0 (preset 0x272b),0.726,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31A91A (room 0x64)
wall of tile 1EBC1A (room 0x64),generic 0x1e37e0 (preset 0x272b),2.163,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e37e0 (preset 0x272b)
wall of tile 1EBC1A (room 0x64),generic 0x1e38e8 (preset 0x272c),25.122,no,the line between them touches another wall,generic 0x1e38e8 (preset 0x272c)
wall of tile 1EBC1A (room 0x64),generic 0x1e38e8 (preset 0x272c),14.115,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31A91A (room 0x64)
wall of tile 1EBC1A (room 0x64),generic 0x1e38e8 (preset 0x272c),6.451,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31A91A (room 0x64)
wall of tile 1EBC1A (room 0x64),generic 0x1e38e8 (preset 0x272c),7.888,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e38e8 (preset 0x272c)
wall of tile 31A91A (room 0x64),generic 0x1e36d8 (preset 0x272a),48.278,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e36d8 (preset 0x272a)
wall of tile 31A91A (room 0x64),generic 0x1e37e0 (preset 0x272b),15.043,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e37e0 (preset 0x272b)
wall of tile 31A91A (room 0x64),generic 0x1e37e0 (preset 0x272b),0.385,yes,,
wall of tile 31A91A (room 0x64),generic 0x1e37e0 (preset 0x272b),0.385,yes,,
wall of tile 31A91A (room 0x64),generic 0x1e38e8 (preset 0x272c),20.614,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e38e8 (preset 0x272c)
wall of tile 31A91A (room 0x64),generic 0x1e38e8 (preset 0x272c),6.087,yes,,
wall of tile 31A91A (room 0x64),generic 0x1e38e8 (preset 0x272c),6.087,yes,,
wall of tile 1EB41A (room 0x65),wall of tile 2D6211 (room 0x35),6.962,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31AC1A (room 0x65),wall of tile 1D0319 (room 0x66),55.798,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1D031A (room 0x66)
wall of tile 33681A (room 0x66),wall of tile 175E19 (room 0x66),52.245,no,the line between them touches another wall,wall of tile 336819 (room 0x66)
wall of tile 1EAA19 (room 0x65),generic 0x1e39f0 (preset 0x272d),54.082,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1EBA19 (room 0x64)
wall of tile 1EAA19 (room 0x65),generic 0x1e39f0 (preset 0x272d),54.140,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1EAA19 (room 0x65),generic 0x1e3af8 (preset 0x272e),48.122,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e3af8 (preset 0x272e)
wall of tile 1EAA19 (room 0x65),generic 0x1e3af8 (preset 0x272e),33.646,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e3af8 (preset 0x272e)
wall of tile 1EBA19 (room 0x64),generic 0x1e39f0 (preset 0x272d),12.888,no,the line between them touches another wall,generic 0x1e39f0 (preset 0x272d)
wall of tile 1EBA19 (room 0x64),generic 0x1e39f0 (preset 0x272d),1.597,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1E941A (room 0x67),wall of tile 2D6211 (room 0x35),48.106,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1E941A (room 0x67),generic 0x1e35d0 (preset 0x2729),38.831,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e35d0 (preset 0x2729)
wall of tile 1E941A (room 0x67),generic 0x1e35d0 (preset 0x2729),51.024,no,the line between them touches another wall,generic 0x1e35d0 (preset 0x2729)
wall of tile 1E9C1A (room 0x67),wall of tile 2D6211 (room 0x35),29.590,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1E9C1A (room 0x67),generic 0x1e35d0 (preset 0x2729),43.893,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1E941A (room 0x67)
wall of tile 1E9C1A (room 0x67),generic 0x1e35d0 (preset 0x2729),43.918,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1E941A (room 0x67)
wall of tile 1E9C1A (room 0x67),generic 0x1e35d0 (preset 0x2729),55.659,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1E941A (room 0x67)
wall of tile 32371A (room 0x67),wall of tile 1DA819 (room 0x68),55.677,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DA81A (room 0x68)
wall of tile 32371A (room 0x67),wall of tile 2D6211 (room 0x35),27.263,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 323619 (room 0x67),generic 0x1e34c8 (preset 0x2728),57.604,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1E9A19 (room 0x67)
wall of tile 33821A (room 0x68),wall of tile 180B19 (room 0x68),52.230,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33821A (room 0x68)
wall of tile 1E9A19 (room 0x67),generic 0x1e3448 (preset 0x2727),2.536,yes,,
wall of tile 1E9A19 (room 0x67),generic 0x1e3448 (preset 0x2727),16.837,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e3448 (preset 0x2727)
wall of tile 1E9A19 (room 0x67),generic 0x1e3448 (preset 0x2727),2.661,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e3448 (preset 0x2727)
wall of tile 1E9A19 (room 0x67),generic 0x1e3448 (preset 0x2727),2.536,yes,,
wall of tile 1E9A19 (room 0x67),generic 0x1e34c8 (preset 0x2728),53.185,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e34c8 (preset 0x2728)
wall of tile 1E9A19 (room 0x67),generic 0x1e34c8 (preset 0x2728),9.079,yes,,
wall of tile 1E9A19 (room 0x67),generic 0x1e34c8 (preset 0x2728),9.079,yes,,
wall of tile 1E9219 (room 0x67),generic 0x1e3448 (preset 0x2727),58.912,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1E9A19 (room 0x67)
wall of tile 1E9219 (room 0x67),generic 0x1e3448 (preset 0x2727),58.912,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1E9A19 (room 0x67)
wall of tile 1E8C1A (room 0x68),door 0x1e7510 (preset 0x0015),2.271,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1E8C1A (room 0x68),door 0x1e7510 (preset 0x0015),2.317,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1E8C1A (room 0x68),door 0x1e7510 (preset 0x0015),0.292,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 323D1A (room 0x68),door 0x1e7510 (preset 0x0015),0.469,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 323D1A (room 0x68),door 0x1e7510 (preset 0x0015),0.466,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 323D1A (room 0x68),door 0x1e7510 (preset 0x0015),36.817,no,the line between them touches another wall,door 0x1e7510 (preset 0x0015)
wall of tile 32BB19 (room 0x6b),generic 0x1e5f70 (preset 0x0060),26.768,no,the line between them touches another wall,generic 0x1e5f70 (preset 0x0060)
wall of tile 32BB19 (room 0x6b),generic 0x1e5f70 (preset 0x0060),26.763,yes,,
wall of tile 32BB19 (room 0x6b),generic 0x1e5f70 (preset 0x0060),26.763,yes,,
wall of tile 32BB19 (room 0x6b),generic 0x1e5f70 (preset 0x0060),28.011,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e5f70 (preset 0x0060)
wall of tile 32BB19 (room 0x6b),generic 0x1e61f0 (preset 0x0063),27.388,no,the line between them touches another wall,generic 0x1e61f0 (preset 0x0063)
wall of tile 32BB19 (room 0x6b),generic 0x1e61f0 (preset 0x0063),27.382,yes,,
wall of tile 32BB19 (room 0x6b),generic 0x1e61f0 (preset 0x0063),27.382,yes,,
wall of tile 32BB19 (room 0x6b),glass 0x1e6580 (preset 0x2712),8.711,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1e6580 (preset 0x2712)
wall of tile 32BB19 (room 0x6b),glass 0x1e6600 (preset 0x2714),17.828,no,the line between them touches another wall,glass 0x1e6600 (preset 0x2714)
wall of tile 32BB19 (room 0x6b),glass 0x1e6600 (preset 0x2714),14.405,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32BB19 (room 0x6b),glass 0x1e6600 (preset 0x2714),13.060,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BA18 (room 0x6c)
wall of tile 32D018 (room 0x6a),generic 0x1e61f0 (preset 0x0063),34.898,no,the line between them touches another wall,generic 0x1e61f0 (preset 0x0063)
wall of tile 32D018 (room 0x6a),generic 0x1e61f0 (preset 0x0063),34.894,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BB19 (room 0x6b)
wall of tile 32D018 (room 0x6a),generic 0x1e61f0 (preset 0x0063),27.191,yes,,
wall of tile 32D018 (room 0x6a),generic 0x1e61f0 (preset 0x0063),27.191,yes,,
wall of tile 32D018 (room 0x6a),glass 0x1e6470 (preset 0x2711),9.066,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1e6470 (preset 0x2711)
wall of tile 32BA18 (room 0x6c),wall of tile 2F7F22 (room 0x72),3.424,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32BA18 (room 0x6c),wall of tile 2CC520 (room 0x74),57.138,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32BA18 (room 0x6c),wall of tile 2CC520 (room 0x74),57.353,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32BA18 (room 0x6c),generic 0x1e32c8 (preset 0x0055),59.241,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 32BA18 (room 0x6c),generic 0x1e32c8 (preset 0x0055),52.004,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 32BA18 (room 0x6c),generic 0x1e5a70 (preset 0x005a),26.108,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32B819 (room 0x6d)
wall of tile 32BA18 (room 0x6c),generic 0x1e5a70 (preset 0x005a),26.120,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e5a70 (preset 0x005a)
wall of tile 32BA18 (room 0x6c),generic 0x1e5cf0 (preset 0x005d),27.527,no,the line between them touches another wall,generic 0x1e5cf0 (preset 0x005d)
wall of tile 32BA18 (room 0x6c),generic 0x1e5cf0 (preset 0x005d),27.521,yes,,
wall of tile 32BA18 (room 0x6c),generic 0x1e5cf0 (preset 0x005d),27.521,yes,,
wall of tile 32BA18 (room 0x6c),generic 0x1e5cf0 (preset 0x005d),27.832,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e5cf0 (preset 0x005d)
wall of tile 32BA18 (room 0x6c),generic 0x1e5f70 (preset 0x0060),30.776,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BB19 (room 0x6b)
wall of tile 32BA18 (room 0x6c),generic 0x1e5f70 (preset 0x0060),30.770,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BB19 (room 0x6b)
wall of tile 32BA18 (room 0x6c),generic 0x1e5f70 (preset 0x0060),30.770,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BB19 (room 0x6b)
wall of tile 32BA18 (room 0x6c),glass 0x1e6600 (preset 0x2714),9.973,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1e6600 (preset 0x2714)
wall of tile 32BA18 (room 0x6c),glass 0x1e6680 (preset 0x2715),6.660,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1e6680 (preset 0x2715)
wall of tile 32D118 (room 0x6c),glass 0x1e6500 (preset 0x2713),4.093,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1e6500 (preset 0x2713)
wall of tile 32D118 (room 0x6c),generic 0x1e6710 (preset 0x0064),40.586,yes,,
wall of tile 32D118 (room 0x6c),generic 0x1e6710 (preset 0x0064),40.806,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e6710 (preset 0x0064)
wall of tile 32B71A (room 0x6d),glass 0x1e6500 (preset 0x2713),39.209,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32D118 (room 0x6c)
wall of tile 32B71A (room 0x6d),glass 0x1e6500 (preset 0x2713),40.327,no,the line between them touches another wall,glass 0x1e6500 (preset 0x2713)
wall of tile 32B71A (room 0x6d),glass 0x1e6500 (preset 0x2713),40.051,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32B71A (room 0x6d),generic 0x1e6710 (preset 0x0064),40.586,yes,,
wall of tile 32B71A (room 0x6d),generic 0x1e6710 (preset 0x0064),40.720,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e6710 (preset 0x0064)
wall of tile 32B71A (room 0x6d),generic 0x1e6710 (preset 0x0064),53.279,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32D118 (room 0x6c)
wall of tile 32B71A (room 0x6d),generic 0x1e67a0 (preset 0x0065),41.364,yes,,
wall of tile 32B71A (room 0x6d),generic 0x1e67a0 (preset 0x0065),41.577,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e67a0 (preset 0x0065)
wall of tile 32B71A (room 0x6d),generic 0x1e67a0 (preset 0x0065),41.364,yes,,
wall of tile 32B819 (room 0x6d),wall of tile 2F7F22 (room 0x72),3.424,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32B819 (room 0x6d),wall of tile 2CC520 (room 0x74),55.631,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32B819 (room 0x6d),generic 0x1e32c8 (preset 0x0055),32.242,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 32B819 (room 0x6d),generic 0x1e32c8 (preset 0x0055),32.242,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 32B819 (room 0x6d),generic 0x1e5a70 (preset 0x005a),25.405,no,the line between them touches another wall,generic 0x1e5a70 (preset 0x005a)
wall of tile 32B819 (room 0x6d),generic 0x1e5a70 (preset 0x005a),25.399,yes,,
wall of tile 32B819 (room 0x6d),generic 0x1e5a70 (preset 0x005a),25.399,yes,,
wall of tile 32B819 (room 0x6d),generic 0x1e5a70 (preset 0x005a),26.664,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BA18 (room 0x6c)
wall of tile 32B819 (room 0x6d),glass 0x1e6680 (preset 0x2715),45.282,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BA18 (room 0x6c)
wall of tile 32B819 (room 0x6d),glass 0x1e6680 (preset 0x2715),45.003,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32BA18 (room 0x6c)
wall of tile 32B819 (room 0x6d),glass 0x1e6680 (preset 0x2715),46.519,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32B819 (room 0x6d),wall of tile 2F7F22 (room 0x72),4.280,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 32B819 (room 0x6d),wall of tile 2CC520 (room 0x74),55.631,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 192918 (room 0x6a),wall of tile 192518 (room 0x6a),52.245,no,the line between them touches another wall,wall of tile 192119 (room 0x6a)
wall of tile 1E8A19 (room 0x68),door 0x1e7510 (preset 0x0015),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 323E19 (room 0x68)
wall of tile 1E8A19 (room 0x68),door 0x1e7510 (preset 0x0015),0.184,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 323E19 (room 0x68),door 0x1e7510 (preset 0x0015),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e7510 (preset 0x0015)
wall of tile 323E19 (room 0x68),door 0x1e7510 (preset 0x0015),39.088,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 323E19 (room 0x68),door 0x1e7510 (preset 0x0015),39.087,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 323E19 (room 0x68),door 0x1e7510 (preset 0x0015),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1E8A19 (room 0x68)
wall of tile 1DA819 (room 0x68),wall of tile 2D6211 (room 0x35),20.983,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1D031A (room 0x66),wall of tile 2D6211 (room 0x35),29.699,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1C5E1A (room 0x64),wall of tile 2D7911 (room 0x35),42.724,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1C5E19 (room 0x64),wall of tile 2D7911 (room 0x35),7.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1C5E19 (room 0x64),wall of tile 2D7911 (room 0x35),7.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1BB91A (room 0x61),wall of tile 2D8D11 (room 0x36),33.312,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1BB919 (room 0x61),wall of tile 2D8D11 (room 0x36),52.073,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1BB919 (room 0x61),wall of tile 03D310 (room 0x35),52.073,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1BB919 (room 0x61),generic 0x1e4020 (preset 0x2733),27.938,no,the line between them touches another wall,generic 0x1e4020 (preset 0x2733)
wall of tile 1BB919 (room 0x61),generic 0x1e4020 (preset 0x2733),27.938,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e4020 (preset 0x2733)
wall of tile 1BB919 (room 0x61),generic 0x1e4020 (preset 0x2733),2.884,yes,,
wall of tile 1BB919 (room 0x61),generic 0x1e4020 (preset 0x2733),2.884,yes,,
wall of tile 30F21A (room 0x4e),wall of tile 30401A (room 0x4e),53.157,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30F219 (room 0x4e),wall of tile 303E1A (room 0x4e),42.035,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),wall of tile 304419 (room 0x4e),28.712,no,the line between them touches another wall,wall of tile 304318 (room 0x4e)
wall of tile 30411A (room 0x4e),wall of tile 303918 (room 0x4e),28.712,no,the line between them touches another wall,wall of tile 30381A (room 0x4e)
wall of tile 30411A (room 0x4e),wall of tile 30A319 (room 0x4e),19.015,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30411A (room 0x4e),wall of tile 30A218 (room 0x4e),19.141,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30411A (room 0x4e),wall of tile 30A218 (room 0x4e),19.015,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30411A (room 0x4e),door 0x1e8550 (preset 0x0044),38.029,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),door 0x1e8550 (preset 0x0044),37.798,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),door 0x1e8550 (preset 0x0044),37.798,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),door 0x1e8550 (preset 0x0044),51.924,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),door 0x1e8550 (preset 0x0044),51.926,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),door 0x1e8550 (preset 0x0044),38.031,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),glass 0x1e88a0 (preset 0x2753),58.449,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),glass 0x1e88a0 (preset 0x2753),57.944,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30411A (room 0x4e),glass 0x1e88a0 (preset 0x2753),57.944,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 304318 (room 0x4e),wall of tile 30A319 (room 0x4e),15.313,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 304318 (room 0x4e),wall of tile 30A218 (room 0x4e),15.313,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 304318 (room 0x4e),door 0x1e8550 (preset 0x0044),49.638,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 304318 (room 0x4e),door 0x1e8550 (preset 0x0044),49.638,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 304419 (room 0x4e),wall of tile 30C41A (room 0x4e),28.712,no,the line between them touches another wall,wall of tile 304218 (room 0x4e)
wall of tile 304419 (room 0x4e),wall of tile 30A319 (room 0x4e),23.037,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 304419 (room 0x4e),wall of tile 30A418 (room 0x4e),23.037,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 304419 (room 0x4e),wall of tile 30A218 (room 0x4e),23.049,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 304218 (room 0x4e),wall of tile 30A319 (room 0x4e),17.227,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 304218 (room 0x4e),wall of tile 30A418 (room 0x4e),17.227,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30C41A (room 0x4e),wall of tile 328F18 (room 0x4e),32.596,no,the line between them touches another wall,wall of tile 303A19 (room 0x4e)
